id,kind,brand,name,aliases,genre,genreJa,format,focus,lensType,mount,year,weightG,weightMinG,weightMaxG,weightCondition,dataType,confidence,sourceId,packingProfile,packingDefaultG,packingMinG,packingMaxG
nikonnikonf2,camera,Nikon,Nikon F2,F2 Photomic | Nikkor | ニコン | ニッコール | Nikon F2 Photomic SB | Nikon F2 Photomic,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1971,730,730,730,body with eye-level finder,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonf3,camera,Nikon,Nikon F3,F3 HP | F3HP | Nikkor | ニコン | ニッコール,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1980,715,715,715,body with DE-2 finder,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonf4,camera,Nikon,Nikon F4,F4E | F4S | Nikkor | ニコン | ニッコール | Nikon F4s,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,1988,1090,1090,1090,F4 body with MB-20,reference,B,compiled-specs,camera-large,460,380,560
nikonnikonf5,camera,Nikon,Nikon F5,F5 | Nikkor | ニコン | ニッコール,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,1996,1210,1210,1210,body without batteries,reference,B,compiled-specs,camera-large,460,380,560
nikonnikonf55,camera,Nikon,Nikon F55,N55 | Nikkor | Nikon Us | ニコン | ニッコール | Nikon N55,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,2002,350,350,350,body without batteries; date version is heavier,reference,C,published-secondary,camera-body,350,290,425
nikonnikonf6,camera,Nikon,Nikon F6,F6 | Nikkor | ニコン | ニッコール,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,2004,975,975,975,body without batteries,reference,B,compiled-specs,camera-large,460,380,560
nikonnikonf65,camera,Nikon,Nikon F65,N65 | Nikkor | Nikon U | ニコン | ニッコール | Nikon N65,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,2001,395,395,395,body without batteries,reference,C,published-secondary,camera-body,350,290,425
nikonnikonf70,camera,Nikon,Nikon F70,N70 | Nikkor | ニコン | ニッコール | Nikon N70,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,1994,585,585,585,body without batteries,reference,C,published-secondary,camera-body,350,290,425
nikonnikonf90,camera,Nikon,Nikon F90,N90 | Nikkor | ニコン | ニッコール,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,1992,755,755,755,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonf90x,camera,Nikon,Nikon F90X,F90X | N90s | Nikkor | ニコン | ニッコール | Nikon N90s,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,1994,755,755,755,body only,reference,C,published-secondary,camera-body,350,290,425
nikonnikonfa,camera,Nikon,Nikon FA,FA | Nikkor | ニコン | ニッコール,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1983,625,625,625,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonfe,camera,Nikon,Nikon FE,FE | Nikkor | ニコン | ニッコール,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1978,590,590,590,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonfe2,camera,Nikon,Nikon FE2,FE2 | Nikkor | ニコン | ニッコール,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1983,550,550,550,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonfg,camera,Nikon,Nikon FG,FG | Nikkor | ニコン | ニッコール,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1982,490,490,490,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonfg20,camera,Nikon,Nikon FG-20,FG20 | Nikkor | ニコン | ニッコール,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1984,440,440,440,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonfm,camera,Nikon,Nikon FM,FM | Nikkor | ニコン | ニッコール,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1977,590,590,590,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonfm2,camera,Nikon,Nikon FM2,FM2n | New FM2 | Nikkor | ニコン | ニッコール | Nikon FM2n,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,Nikon F,1982,540,540,540,body only,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonl35ad,camera,Nikon,Nikon L35AD,L35AF Date | Nikkor | ニコン | ニッコール,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,1983,390,390,390,without batteries,reference,B,compiled-specs,compact-standard,270,220,325
nikonnikonl35ad2,camera,Nikon,Nikon L35AD2,L35AD2 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonl35af,camera,Nikon,Nikon L35AF,Nikkor | One Touch | Pikaichi | ニコン | ニッコール,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,1983,345,345,345,without batteries,reference,B,compiled-specs,compact-standard,270,220,325
nikonnikonl35af2,camera,Nikon,Nikon L35AF2,L35AF2 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonl35af3,camera,Nikon,Nikon L35AF3,L35AF3 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonl35awaf,camera,Nikon,Nikon L35AW AF,L35AW AF | L35AWAF | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonlitetouchaf,camera,Nikon,Nikon Lite Touch AF,Lite Touch AF | LiteTouchAF | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonlitetouchzoom100w,camera,Nikon,Nikon Lite Touch Zoom 100W,Lite Touch Zoom 100W | LiteTouchZoom100W | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonlitetouchzoom110s,camera,Nikon,Nikon Lite Touch Zoom 110s,Lite Touch Zoom 110s | LiteTouchZoom110s | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonlitetouchzoom120ed,camera,Nikon,Nikon Lite Touch Zoom 120ED,Lite Touch Zoom 120ED | LiteTouchZoom120ED | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonlitetouchzoom130ed,camera,Nikon,Nikon Lite Touch Zoom 130ED,Lite Touch Zoom 130ED | LiteTouchZoom130ED | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonlitetouchzoom140ed,camera,Nikon,Nikon Lite Touch Zoom 140ED,Lite Touch Zoom 140ED | LiteTouchZoom140ED | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonlitetouchzoom150ed,camera,Nikon,Nikon Lite Touch Zoom 150ED,Lite Touch 150ED | Nikkor | ニコン | ニッコール,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,2000,200,200,200,without battery,reference,B,compiled-specs,compact-slim,215,175,260
nikonnikonlitetouchzoom70w,camera,Nikon,Nikon Lite Touch Zoom 70W,Lite Touch 70W | Nikkor | ニコン | ニッコール,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,2000,185,185,185,without battery,reference,C,published-secondary,compact-slim,215,175,260
nikonnikonmd12motordrive,accessory,Nikon,Nikon MD-12 Motor Drive,MD-12 | MD12 | Nikkor | ニコン | ニッコール,Motor drive / winder,モータードライブ・ワインダー,accessory,,,,1980,410,410,410,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonmd4motordrive,accessory,Nikon,Nikon MD-4 Motor Drive,MD-4 | MD4 | Nikkor | ニコン | ニッコール,Motor drive / winder,モータードライブ・ワインダー,accessory,,,,1980,480,480,480,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonn2020af,camera,Nikon,Nikon N2020 AF,Nikkor | ニコン | ニッコール,Vintage film camera,その他・クラシックカメラ,35mm,MF,interchangeable,,1986,,350,1000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,camera-large,460,380,560
nikonnikonn75,camera,Nikon,Nikon N75,F75 | Nikkor | ニコン | ニッコール,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,2003,380,380,380,body without batteries,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonn80,camera,Nikon,Nikon N80,F80 | Nikkor | ニコン | ニッコール | Nikon N8008s,35mm AF SLR,35mm一眼レフ（AF）,35mm,AF,interchangeable,Nikon F,2000,515,515,515,body without batteries,reference,B,compiled-specs,camera-body,350,290,425
nikonnikonnicetouch4,camera,Nikon,Nikon Nice Touch 4,Nice Touch 4 | NiceTouch4 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonnikkor800mmf56efledvr,lens,Nikon,Nikon NIKKOR 800mm f/5.6E FL ED VR,Nikkor | ニコン | ニッコール,35mm autofocus lens,35mm AFレンズ,35mm,AF,lens,Nikon F (AF-S),2012,,155,290,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
nikonnikonnikonosv,camera,Nikon,Nikon Nikonos V,Nikkor | Nikonos 5 | ニコン | ニッコール | Nikonos V,Underwater film camera,水中フィルムカメラ,35mm,MF,interchangeable,Nikonos,1984,700,700,700,body only,reference,B,compiled-specs,camera-large,460,380,560
nikonnikonnoctnikkor58mmf12ais,lens,Nikon,Nikon Noct-Nikkor 58mm f1.2 AI-S,Nikkor | ニコン | ニッコール,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,Nikon F,1977,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
nikonnikonnuvis160i,camera,Nikon,Nikon Nuvis 160i,Nuvis 160i | Nuvis160i | ニコン,APS compact,APSコンパクト,APS,AF,fixed,Fixed lens,,,150,340,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonnuvis75i,camera,Nikon,Nikon Nuvis 75i,Nuvis 75i | Nuvis75i | ニコン,APS compact,APSコンパクト,APS,AF,fixed,Fixed lens,,,150,340,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonnuviss,camera,Nikon,Nikon Nuvis S,Nuvis S | NuvisS | ニコン,APS compact,APSコンパクト,APS,AF,fixed,Fixed lens,,,150,340,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikononetouch,camera,Nikon,Nikon One Touch,One Touch | OneTouch | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikononetouchzoom90,camera,Nikon,Nikon One Touch Zoom 90,One Touch Zoom 90 | OneTouchZoom90 | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonpcnikkor19mmf4eed,lens,Nikon,Nikon PC NIKKOR 19mm f/4E ED,Nikkor | ニコン | ニッコール,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2016,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
nikonnikonpronea6i,camera,Nikon,Nikon Pronea 6i,Nikkor | Pronea 6i | ニコン | ニッコール,APS SLR,APS一眼レフ,APS,AF,interchangeable,Nikon IX,1996,595,595,595,body only,reference,B,compiled-specs,compact-heavy,320,260,390
nikonnikonproneas,camera,Nikon,Nikon Pronea S,Nikkor | Pronea S | ニコン | ニッコール,APS SLR,APS一眼レフ,APS,AF,interchangeable,Nikon IX,1998,390,390,390,body only,reference,B,compiled-specs,compact-heavy,320,260,390
nikonnikonrd2,camera,Nikon,Nikon RD2,RD2 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonrd3,camera,Nikon,Nikon RD3,RD3 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonrf,camera,Nikon,Nikon RF,RF | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonrf2,camera,Nikon,Nikon RF2,RF2 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikons2,camera,Nikon,Nikon S2,Nikkor | S2 | ニコン | ニッコール | Nikon S,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,Nikon S,1954,565,565,565,body only,reference,B,compiled-specs,compact-heavy,320,260,390
nikonnikons3,camera,Nikon,Nikon S3,Nikkor | S3 | ニコン | ニッコール,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,Nikon S,1958,590,590,590,body only,reference,B,compiled-specs,compact-heavy,320,260,390
nikonnikons4,camera,Nikon,Nikon S4,Nikkor | S4 | ニコン | ニッコール,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,Nikon S,1959,540,540,540,body only,reference,C,published-secondary,compact-heavy,320,260,390
nikonnikonsb15speedlight,accessory,Nikon,Nikon SB-15 Speedlight,Nikkor | SB-15 | SB15 | ニコン | ニッコール,Flash,フラッシュ,accessory,,,,1982,185,185,185,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonsb16aspeedlight,accessory,Nikon,Nikon SB-16A Speedlight,Nikkor | SB-16A | SB16A | ニコン | ニッコール,Flash,フラッシュ,accessory,,,,1983,485,485,485,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonsb20speedlight,accessory,Nikon,Nikon SB-20 Speedlight,Nikkor | SB-20 | SB20 | ニコン | ニッコール,Flash,フラッシュ,accessory,,,,1986,250,250,250,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonsb24speedlight,accessory,Nikon,Nikon SB-24 Speedlight,Nikkor | SB-24 | SB24 | ニコン | ニッコール,Flash,フラッシュ,accessory,,,,1988,390,390,390,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonsb28speedlight,accessory,Nikon,Nikon SB-28 Speedlight,Nikkor | SB-28 | SB28 | ニコン | ニッコール,Flash,フラッシュ,accessory,,,,1997,320,320,320,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonsb800speedlight,accessory,Nikon,Nikon SB-800 Speedlight,Nikkor | SB-800 | SB800 | ニコン | ニッコール,Flash,フラッシュ,accessory,,,,2003,350,350,350,without batteries,reference,B,compiled-specs,accessory-box,145,110,190
nikonnikonsp,camera,Nikon,Nikon SP,Nikkor | SP | ニコン | ニッコール,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,Nikon S,1957,610,610,610,body only,reference,B,compiled-specs,compact-heavy,320,260,390
nikonnikontwzoom,camera,Nikon,Nikon TW Zoom,TW Zoom | TWZoom | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikontwzoom105,camera,Nikon,Nikon TW Zoom 105,TW Zoom 105 | TWZoom105 | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikontw2,camera,Nikon,Nikon TW2,TW2 | ニコン,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonzoom300af,camera,Nikon,Nikon Zoom 300 AF,Zoom 300 AF | Zoom300AF | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonzoomtouch400,camera,Nikon,Nikon Zoom Touch 400,Zoom Touch 400 | ZoomTouch400 | ニコン,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
nikonnikonos20mmf28,lens,Nikon,Nikonos 20mm f/2.8,Nikkor | ニコン | ニッコール,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
nikonnikonosi,camera,Nikon,Nikonos I,Calypso/Nikkor | Nikkor | ニコン | ニッコール,Underwater film camera,水中フィルムカメラ,35mm,MF,interchangeable,Nikonos,1963,700,700,700,"body only, approximate published specification",reference,C,published-secondary,camera-large,460,380,560
nikonnikonosiii,camera,Nikon,Nikonos III,Nikkor | Nikonos 3 | ニコン | ニッコール,Underwater film camera,水中フィルムカメラ,35mm,MF,interchangeable,Nikonos,1975,700,700,700,"body only, approximate published specification",reference,C,published-secondary,camera-large,460,380,560
